,Date,Price,Open,High,Low,Vol.,Change%
1108,2014-10-24,6388.73,6419.15,6419.15,6372.43,717830000,-0.47
1109,2014-10-23,6419.15,6399.73,6430.32,6313.32,840400000,0.3
1110,2014-10-22,6399.73,6372.33,6401.51,6341.39,725610000,0.43
1111,2014-10-21,6372.33,6267.07,6372.33,6229.4,855940000,1.68
1112,2014-10-20,6267.07,6310.29,6320.31,6238.6,723300000,-0.68
1113,2014-10-17,6310.29,6195.91,6312.97,6188.04,1110000000,1.85
1114,2014-10-16,6195.91,6211.64,6282.95,6072.68,1700000000,-0.25
1115,2014-10-15,6211.64,6392.68,6404.96,6211.64,1140000000,-2.83
1116,2014-10-14,6392.68,6366.24,6403.43,6304.27,830850000,0.42
1117,2014-10-13,6366.24,6339.97,6387.36,6294.64,846370000,0.41
1118,2014-10-10,6339.97,6431.85,6431.85,6328.39,893110000,-1.43
1119,2014-10-09,6431.85,6482.24,6544.21,6425.16,864390000,-0.78
1120,2014-10-08,6482.24,6495.58,6502.36,6453.81,822970000,-0.21
1121,2014-10-07,6495.58,6563.65,6563.84,6495.58,858000000,-1.04
1122,2014-10-06,6563.65,6527.91,6588.31,6527.91,722220000,0.55
1123,2014-10-03,6527.91,6446.39,6542.87,6446.39,750610000,1.26
1124,2014-10-02,6446.39,6557.52,6557.67,6446.39,805720000,-1.69
1125,2014-10-01,6557.52,6622.72,6622.81,6539.73,789710000,-0.98
1126,2014-09-30,6622.72,6646.6,6658.91,6601.62,882270000,-0.36
1127,2014-09-29,6646.6,6649.39,6653.94,6608.66,564790000,-0.04
1128,2014-09-26,6649.39,6639.71,6664.0,6615.12,588720000,0.15
1129,2014-09-25,6639.71,6706.27,6726.4,6621.48,927830000,-0.99
1130,2014-09-24,6706.27,6676.08,6707.26,6651.98,793650000,0.45
1131,2014-09-23,6676.08,6773.63,6777.27,6647.21,762690000,-1.44
1132,2014-09-22,6773.63,6837.92,6838.35,6766.89,674060000,-0.94
1133,2014-09-19,6837.92,6819.29,6876.0,6819.29,1540000000,0.27
1134,2014-09-18,6819.29,6780.9,6822.6,6769.58,644480000,0.57
1135,2014-09-17,6780.9,6792.24,6816.89,6780.9,596030000,-0.17
1136,2014-09-16,6792.24,6804.21,6804.34,6748.09,592890000,-0.18
1137,2014-09-15,6804.21,6806.96,6813.87,6771.69,529230000,-0.04
1138,2014-09-12,6806.96,6799.62,6832.16,6799.39,552970000,0.11
1139,2014-09-11,6799.62,6830.11,6857.54,6764.86,648020000,-0.45
1140,2014-09-10,6830.11,6829.0,6847.79,6800.04,585610000,0.02
1141,2014-09-09,6829.0,6834.77,6846.18,6812.5,580800000,-0.08
1142,2014-09-08,6834.77,6855.1,6855.1,6773.78,752270000,-0.3
1143,2014-09-05,6855.1,6877.97,6884.96,6829.1,596550000,-0.33
1144,2014-09-04,6877.97,6873.58,6904.86,6866.25,688900000,0.06
1145,2014-09-03,6873.58,6829.17,6898.62,6826.73,674900000,0.65
1146,2014-09-02,6829.17,6825.31,6849.28,6812.31,820230000,0.06
1147,2014-09-01,6825.31,6819.75,6825.31,6798.33,404270000,0.08
1148,2014-08-29,6819.75,6805.8,6828.92,6782.63,720980000,0.2
1149,2014-08-28,6805.8,6830.66,6831.19,6796.86,498070000,-0.36
1150,2014-08-27,6830.66,6822.76,6830.66,6813.24,481230000,0.12
1151,2014-08-26,6822.76,6775.25,6827.32,6775.25,538320000,0.7
1152,2014-08-22,6775.25,6777.66,6784.63,6746.37,571520000,-0.04
1153,2014-08-21,6777.66,6755.48,6780.73,6752.7,423430000,0.33
1154,2014-08-20,6755.48,6779.31,6781.23,6739.76,466210000,-0.35
1155,2014-08-19,6779.31,6741.25,6782.9,6740.65,459710000,0.56
1156,2014-08-18,6741.25,6689.08,6745.72,6689.08,413050000,0.78
1157,2014-08-15,6689.08,6685.26,6742.82,6685.25,545280000,0.06
1158,2014-08-14,6685.26,6656.68,6694.64,6641.81,512930000,0.43
1159,2014-08-13,6656.68,6632.42,6664.34,6625.98,527730000,0.37
1160,2014-08-12,6632.42,6632.82,6643.7,6612.52,448280000,-0.01
1161,2014-08-11,6632.82,6567.36,6645.83,6567.36,494370000,1.0
1162,2014-08-08,6567.36,6597.37,6597.37,6528.73,645420000,-0.45
1163,2014-08-07,6597.37,6636.16,6649.05,6589.78,565630000,-0.58
1164,2014-08-06,6636.16,6682.48,6682.48,6588.43,803800000,-0.69
1165,2014-08-05,6682.48,6677.52,6713.52,6671.46,512850000,0.07
1166,2014-08-04,6677.52,6679.18,6715.56,6669.93,522830000,-0.02
1167,2014-08-01,6679.18,6730.11,6730.11,6624.72,695020000,-0.76
1168,2014-07-31,6730.11,6773.44,6797.09,6716.29,919870000,-0.64
1169,2014-07-30,6773.44,6807.75,6815.29,6758.24,692780000,-0.5
1170,2014-07-29,6807.75,6788.07,6833.67,6784.04,527060000,0.29
1171,2014-07-28,6788.07,6791.55,6809.61,6761.77,528420000,-0.05
1172,2014-07-25,6791.55,6821.46,6830.77,6780.65,661620000,-0.44
1173,2014-07-24,6821.46,6798.15,6821.46,6767.33,541590000,0.34
1174,2014-07-23,6798.15,6795.34,6822.65,6773.11,588950000,0.04
1175,2014-07-22,6795.34,6728.44,6801.84,6728.44,537780000,0.99
1176,2014-07-21,6728.44,6749.45,6753.42,6715.78,470700000,-0.31
1177,2014-07-18,6749.45,6738.32,6749.89,6690.9,584830000,0.17
1178,2014-07-17,6738.32,6784.67,6784.67,6727.71,631290000,-0.68
1179,2014-07-16,6784.67,6710.45,6792.55,6710.45,610710000,1.11
1180,2014-07-15,6710.45,6746.14,6764.0,6709.15,604330000,-0.53
1181,2014-07-14,6746.14,6690.17,6760.73,6690.17,468490000,0.84
1182,2014-07-11,6690.17,6672.37,6696.1,6663.67,533170000,0.27
1183,2014-07-10,6672.37,6718.04,6724.8,6643.62,764870000,-0.68
1184,2014-07-09,6718.04,6738.45,6740.82,6692.77,601510000,-0.3
1185,2014-07-08,6738.45,6823.51,6831.02,6738.45,660680000,-1.25
1186,2014-07-07,6823.51,6866.05,6866.37,6817.6,387940000,-0.62
1187,2014-07-04,6866.05,6865.21,6875.31,6856.35,329360000,0.01
1188,2014-07-03,6865.21,6816.37,6866.56,6815.45,523960000,0.72
1189,2014-07-02,6816.37,6802.92,6829.49,6796.61,479500000,0.2
1190,2014-07-01,6802.92,6743.94,6805.9,6743.94,513050000,0.87
1191,2014-06-30,6743.94,6757.77,6777.11,6730.45,614340000,-0.2
1192,2014-06-27,6757.77,6735.12,6767.63,6735.12,516990000,0.34
1193,2014-06-26,6735.12,6733.62,6753.25,6701.59,902550000,0.02
1194,2014-06-25,6733.62,6787.07,6787.07,6716.35,585450000,-0.79
1195,2014-06-24,6787.07,6800.56,6824.45,6776.8,570130000,-0.2
1196,2014-06-23,6800.56,6825.2,6829.76,6785.83,466640000,-0.36
1197,2014-06-20,6825.2,6808.11,6840.62,6791.2,1020000000,0.25
1198,2014-06-19,6808.11,6778.56,6837.57,6778.56,563400000,0.44
1199,2014-06-18,6778.56,6766.77,6799.59,6766.77,511300000,0.17
1200,2014-06-17,6766.77,6754.64,6774.87,6736.11,572510000,0.18
1201,2014-06-16,6754.64,6777.85,6779.4,6748.04,568440000,-0.34
1202,2014-06-13,6777.85,6843.11,6843.11,6758.15,640610000,-0.95
1203,2014-06-12,6843.11,6838.87,6853.18,6827.03,527380000,0.06
1204,2014-06-11,6838.87,6873.55,6873.55,6825.24,675330000,-0.5
1205,2014-06-10,6873.55,6875.0,6875.24,6835.8,534390000,-0.02
1206,2014-06-09,6875.0,6858.21,6878.96,6857.7,388130000,0.24
1207,2014-06-06,6858.21,6813.49,6862.91,6813.49,766310000,0.66
1208,2014-06-05,6813.49,6818.63,6847.0,6795.27,626570000,-0.08
1209,2014-06-04,6818.63,6836.3,6840.6,6800.1,560720000,-0.26
1210,2014-06-03,6836.3,6864.1,6865.38,6817.96,504990000,-0.41
1211,2014-06-02,6864.1,6844.51,6874.38,6844.51,573720000,0.29
1212,2014-05-30,6844.51,6871.29,6874.33,6831.99,1170000000,-0.39
1213,2014-05-29,6871.29,6851.22,6882.14,6848.06,403370000,0.29
1214,2014-05-28,6851.22,6844.94,6855.83,6833.61,577490000,0.09
1215,2014-05-27,6844.94,6815.75,6857.1,6815.37,585490000,0.43
1216,2014-05-23,6815.75,6820.56,6825.53,6793.47,485850000,-0.07
1217,2014-05-22,6820.56,6821.04,6846.57,6810.19,564130000,-0.01
1218,2014-05-21,6821.04,6802.0,6821.04,6782.8,733750000,0.28
1219,2014-05-20,6802.0,6844.55,6848.36,6792.51,680770000,-0.62
1220,2014-05-19,6844.55,6855.81,6862.2,6804.31,744480000,-0.16
1221,2014-05-16,6855.81,6840.89,6855.94,6813.5,985980000,0.22
1222,2014-05-15,6840.89,6878.49,6894.88,6821.66,896970000,-0.55
1223,2014-05-14,6878.49,6873.08,6880.07,6854.02,529680000,0.08
1224,2014-05-13,6873.08,6851.75,6877.39,6845.95,631550000,0.31
1225,2014-05-12,6851.75,6814.57,6851.75,6814.57,565080000,0.55
1226,2014-05-09,6814.57,6839.25,6839.42,6805.39,617680000,-0.36
1227,2014-05-08,6839.25,6796.44,6840.37,6796.44,818480000,0.63
1228,2014-05-07,6796.44,6798.56,6799.34,6766.84,768890000,-0.03
1229,2014-05-06,6798.56,6822.42,6828.62,6785.32,732620000,-0.35
1230,2014-05-02,6822.42,6808.87,6838.17,6798.61,746450000,0.2
1231,2014-05-01,6808.87,6780.03,6811.64,6773.69,648190000,0.43
1232,2014-04-30,6780.03,6769.91,6794.88,6748.76,773110000,0.15
1233,2014-04-29,6769.91,6700.16,6769.91,6700.1,674490000,1.04
1234,2014-04-28,6700.16,6685.69,6720.33,6682.9,652390000,0.22
1235,2014-04-25,6685.69,6702.85,6704.37,6657.3,578700000,-0.26
1236,2014-04-24,6703.0,6674.74,6724.58,6667.65,616110000,0.42
1237,2014-04-23,6674.74,6681.76,6694.82,6661.42,637850000,-0.11
1238,2014-04-22,6681.76,6625.25,6706.19,6625.25,840730000,0.85
1239,2014-04-17,6625.25,6584.17,6627.25,6559.35,842350000,0.62
1240,2014-04-16,6584.17,6541.61,6596.99,6541.61,686340000,0.65
1241,2014-04-15,6541.61,6583.76,6594.24,6534.2,858940000,-0.64
1242,2014-04-14,6583.76,6561.7,6583.76,6507.08,979650000,0.34
1243,2014-04-11,6561.7,6641.97,6641.97,6538.75,817950000,-1.21
1244,2014-04-10,6641.97,6635.61,6688.28,6620.39,670600000,0.1
1245,2014-04-09,6635.61,6590.69,6654.05,6590.41,758990000,0.68
1246,2014-04-08,6590.69,6622.84,6625.19,6549.75,1060000000,-0.49
1247,2014-04-07,6622.84,6695.55,6695.55,6614.73,666070000,-1.09
1248,2014-04-04,6695.55,6649.14,6706.34,6649.14,876230000,0.7
1249,2014-04-03,6649.14,6659.04,6680.78,6638.52,670680000,-0.15
1250,2014-04-02,6659.04,6652.61,6672.73,6639.63,971880000,0.1
1251,2014-04-01,6652.61,6598.37,6660.27,6598.37,853490000,0.82
1252,2014-03-31,6598.37,6615.58,6658.4,6583.09,867820000,-0.26
1253,2014-03-28,6615.58,6588.32,6631.48,6585.73,1000000000,0.41
1254,2014-03-27,6588.32,6605.3,6605.3,6561.39,850230000,-0.26
1255,2014-03-26,6605.3,6604.89,6643.58,6601.78,1430000000,0.01
1256,2014-03-25,6604.89,6520.39,6604.89,6520.39,674290000,1.3
1257,2014-03-24,6520.39,6557.17,6568.96,6506.42,762850000,-0.56
1258,2014-03-21,6557.17,6542.44,6572.09,6537.89,1500000000,0.23
1259,2014-03-20,6542.44,6573.13,6573.13,6492.62,795070000,-0.47
1260,2014-03-19,6573.13,6605.28,6609.46,6566.85,1050000000,-0.49
1261,2014-03-18,6605.28,6568.35,6628.2,6534.86,723560000,0.56
1262,2014-03-17,6568.35,6527.89,6592.37,6527.87,692710000,0.62
1263,2014-03-14,6527.89,6553.78,6553.78,6500.37,847300000,-0.4
1264,2014-03-13,6553.78,6620.9,6631.38,6552.46,894840000,-1.01
1265,2014-03-12,6620.9,6685.52,6685.52,6598.36,891940000,-0.97
1266,2014-03-11,6685.52,6689.45,6718.3,6660.59,868650000,-0.06
1267,2014-03-10,6689.45,6712.67,6757.0,6671.62,820420000,-0.35
1268,2014-03-07,6712.67,6788.49,6800.66,6706.38,793750000,-1.12
1269,2014-03-06,6788.49,6775.42,6806.62,6770.95,664690000,0.19
1270,2014-03-05,6775.42,6823.77,6824.16,6771.5,623860000,-0.71
1271,2014-03-04,6823.77,6708.35,6827.22,6708.35,734140000,1.72
1272,2014-03-03,6708.35,6809.7,6809.7,6671.89,829080000,-1.49
1273,2014-02-28,6809.7,6810.27,6833.82,6785.54,924580000,-0.01
1274,2014-02-27,6810.27,6799.15,6819.24,6733.54,845700000,0.16
1275,2014-02-26,6799.15,6830.5,6834.09,6785.28,739000000,-0.46
1276,2014-02-25,6830.5,6862.73,6866.35,6790.93,1160000000,-0.52
1277,2014-02-24,6865.86,6838.06,6865.86,6797.83,1070000000,0.41
1278,2014-02-21,6838.06,6812.99,6859.91,6812.99,1020000000,0.37
1279,2014-02-20,6812.99,6796.71,6812.99,6732.03,742460000,0.24
1280,2014-02-19,6796.71,6796.43,6810.48,6759.86,793950000,0.0
1281,2014-02-18,6796.43,6736.0,6802.89,6716.64,826630000,0.9
1282,2014-02-17,6736.0,6663.62,6745.63,6661.47,630250000,1.09
1283,2014-02-14,6663.62,6659.42,6672.21,6646.47,912780000,0.06
1284,2014-02-13,6659.42,6675.03,6675.24,6608.09,1170000000,-0.23
1285,2014-02-12,6675.03,6672.66,6708.17,6669.06,820070000,0.04
1286,2014-02-11,6672.66,6591.55,6672.66,6591.55,934910000,1.23
1287,2014-02-10,6591.55,6571.68,6597.0,6565.3,593690000,0.3
1288,2014-02-07,6571.68,6558.28,6596.28,6540.81,708470000,0.2
1289,2014-02-06,6558.28,6457.89,6566.01,6457.89,815150000,1.55
1290,2014-02-05,6457.89,6449.27,6483.73,6423.79,810170000,0.13
1291,2014-02-04,6449.27,6465.66,6478.16,6416.72,922890000,-0.25
1292,2014-02-03,6465.66,6510.44,6538.3,6459.95,829890000,-0.69
1293,2014-01-31,6510.44,6538.45,6548.46,6421.26,751200000,-0.43
1294,2014-01-30,6538.45,6544.28,6573.92,6503.25,755890000,-0.09
1295,2014-01-29,6544.28,6572.33,6645.23,6482.74,990210000,-0.43
1296,2014-01-28,6572.33,6550.66,6590.66,6550.65,675700000,0.33
1297,2014-01-27,6550.66,6663.74,6665.39,6539.33,985290000,-1.7
1298,2014-01-24,6663.74,6773.28,6784.42,6654.86,844750000,-1.62
1299,2014-01-23,6773.28,6826.33,6837.21,6760.63,668660000,-0.78
1300,2014-01-22,6826.33,6834.26,6864.87,6821.8,548740000,-0.12
1301,2014-01-21,6834.26,6836.73,6867.42,6822.31,618280000,-0.04
1302,2014-01-20,6836.73,6829.3,6837.53,6810.62,424810000,0.11
1303,2014-01-17,6829.3,6815.42,6840.5,6800.0,999740000,0.2
1304,2014-01-16,6815.42,6819.86,6831.74,6811.16,714150000,-0.07
1305,2014-01-15,6819.86,6766.86,6825.2,6766.86,693720000,0.78
1306,2014-01-14,6766.86,6757.15,6772.63,6694.08,568350000,0.14
1307,2014-01-13,6757.15,6739.94,6765.6,6730.97,598030000,0.26
1308,2014-01-10,6739.94,6691.34,6769.94,6691.34,811610000,0.73
1309,2014-01-09,6691.34,6721.78,6746.41,6679.31,782900000,-0.45
1310,2014-01-08,6721.78,6755.45,6755.53,6713.39,720030000,-0.5
1311,2014-01-07,6755.45,6730.73,6768.89,6718.07,672380000,0.37
1312,2014-01-06,6730.73,6730.67,6751.98,6714.64,524390000,0.0
1313,2014-01-03,6730.67,6717.91,6747.33,6699.27,374840000,0.19
1314,2014-01-02,6717.91,6749.09,6759.37,6707.48,459530000,-0.46
